,Model Number,Accuracy,Sample Count
875,4,0.9897054433822632,56064
876,1,0.13996967673301697,56320
877,2,0.9893117547035217,56320
878,3,0.9894316792488098,56320
879,4,0.9897081255912781,56320
880,1,0.13979414105415344,56576
881,2,0.9893139600753784,56576
882,3,0.9894171357154846,56576
883,4,0.9897125959396362,56576
884,1,0.13962018489837646,56832
885,2,0.989313006401062,56832
886,3,0.9893972873687744,56832
887,4,0.9897183775901794,56832
888,1,0.13944776356220245,57088
889,2,0.989307165145874,57088
890,3,0.9893772602081299,57088
891,4,0.9897263646125793,57088
892,1,0.1392768919467926,57344
893,2,0.9893018007278442,57344
894,3,0.9893568754196167,57344
895,4,0.9897337555885315,57344
896,1,0.13910752534866333,57600
897,2,0.9892991185188293,57600
898,3,0.9893398284912109,57600
899,4,0.9897429347038269,57600
900,1,0.13893964886665344,57856
901,2,0.9892982244491577,57856
902,3,0.9893282055854797,57856
903,4,0.9897524118423462,57856
904,1,0.13877324759960175,58112
905,2,0.9892987012863159,58112
906,3,0.9893271923065186,58112
907,4,0.9897605180740356,58112
908,1,0.13860829174518585,58368
909,2,0.9892973899841309,58368
910,3,0.9893266558647156,58368
911,4,0.9897685647010803,58368
912,1,0.13844478130340576,58624
913,2,0.9892964959144592,58624
914,3,0.9893278479576111,58624
915,4,0.989774763584137,58624
916,1,0.1382826864719391,58880
917,2,0.9892956614494324,58880
918,3,0.989328145980835,58880
919,4,0.9897796511650085,58880
920,1,0.13812197744846344,59136
921,2,0.989291787147522,59136
922,3,0.9893293380737305,59136
923,4,0.9897831678390503,59136
924,1,0.13796265423297882,59392
925,2,0.9892875552177429,59392
926,3,0.9893283247947693,59392
927,4,0.9897875785827637,59392
928,1,0.13780470192432404,59648
929,2,0.9892799258232117,59648
930,3,0.9893303513526917,59648
931,4,0.9897918701171875,59648
932,1,0.1376480907201767,59904
933,2,0.9892706274986267,59904
934,3,0.989335298538208,59904
935,4,0.9897961616516113,59904
